match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,0.1,0.1,Lions,Knights,J Richards,W Makwetu,GJ Snyman,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,0.2,0.2,Lions,Knights,J Richards,W Makwetu,GJ Snyman,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,0.3,0.3,Lions,Knights,W Makwetu,J Richards,GJ Snyman,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,0.4,0.4,Lions,Knights,J Richards,W Makwetu,GJ Snyman,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,0.5,0.5,Lions,Knights,W Makwetu,J Richards,GJ Snyman,4,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,0.6,0.6,Lions,Knights,W Makwetu,J Richards,GJ Snyman,2,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,1.1,1.1,Lions,Knights,J Richards,W Makwetu,AM Phangiso,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,1.2,1.2,Lions,Knights,J Richards,W Makwetu,AM Phangiso,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,1.3,1.3,Lions,Knights,W Makwetu,J Richards,AM Phangiso,4,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,1.4,1.4,Lions,Knights,W Makwetu,J Richards,AM Phangiso,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,1.5,1.5,Lions,Knights,J Richards,W Makwetu,AM Phangiso,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,1.6,1.6,Lions,Knights,W Makwetu,J Richards,AM Phangiso,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,2.1,2.1,Lions,Knights,J Richards,W Makwetu,T van Vuuren,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,2.2,2.2,Lions,Knights,W Makwetu,J Richards,T van Vuuren,2,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,2.3,2.3,Lions,Knights,W Makwetu,J Richards,T van Vuuren,2,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,2.4,2.4,Lions,Knights,W Makwetu,J Richards,T van Vuuren,2,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,2.5,2.5,Lions,Knights,W Makwetu,J Richards,T van Vuuren,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,2.6,2.6,Lions,Knights,W Makwetu,J Richards,T van Vuuren,2,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,3.1,3.1,Lions,Knights,J Richards,W Makwetu,D Forrester,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,3.2,3.2,Lions,Knights,J Richards,W Makwetu,D Forrester,2,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,3.3,3.3,Lions,Knights,J Richards,W Makwetu,D Forrester,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,3.4,3.4,Lions,Knights,W Makwetu,J Richards,D Forrester,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,3.5,3.5,Lions,Knights,W Makwetu,J Richards,D Forrester,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,3.6,3.6,Lions,Knights,W Makwetu,J Richards,D Forrester,6,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,4.1,4.1,Lions,Knights,J Richards,W Makwetu,S Langa,0,0,,,,,,,caught,J Richards,,,GJ Snyman,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,4.2,4.2,Lions,Knights,Zubayr Hamza,W Makwetu,S Langa,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,4.3,4.3,Lions,Knights,Zubayr Hamza,W Makwetu,S Langa,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,4.4,4.4,Lions,Knights,Zubayr Hamza,W Makwetu,S Langa,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,4.5,4.5,Lions,Knights,W Makwetu,Zubayr Hamza,S Langa,4,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,4.6,4.6,Lions,Knights,W Makwetu,Zubayr Hamza,S Langa,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,5.1,5.1,Lions,Knights,Zubayr Hamza,W Makwetu,T van Vuuren,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,5.2,5.2,Lions,Knights,W Makwetu,Zubayr Hamza,T van Vuuren,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,5.3,5.3,Lions,Knights,W Makwetu,Zubayr Hamza,T van Vuuren,0,1,1,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,5.4,5.3,Lions,Knights,W Makwetu,Zubayr Hamza,T van Vuuren,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,5.5,5.4,Lions,Knights,W Makwetu,Zubayr Hamza,T van Vuuren,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,5.6,5.5,Lions,Knights,Zubayr Hamza,W Makwetu,T van Vuuren,4,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,5.7,5.6,Lions,Knights,Zubayr Hamza,W Makwetu,T van Vuuren,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,6.1,6.1,Lions,Knights,Zubayr Hamza,W Makwetu,AM Phangiso,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,6.2,6.2,Lions,Knights,W Makwetu,Zubayr Hamza,AM Phangiso,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,6.3,6.3,Lions,Knights,Zubayr Hamza,W Makwetu,AM Phangiso,0,0,,,,,,,caught,Zubayr Hamza,,,RR Rossouw,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,6.4,6.4,Lions,Knights,M Van Buuren,W Makwetu,AM Phangiso,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,6.5,6.5,Lions,Knights,W Makwetu,M Van Buuren,AM Phangiso,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,6.6,6.6,Lions,Knights,W Makwetu,M Van Buuren,AM Phangiso,0,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,7.1,7.1,Lions,Knights,M Van Buuren,W Makwetu,MP Siboto,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,7.2,7.2,Lions,Knights,W Makwetu,M Van Buuren,MP Siboto,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,7.3,7.3,Lions,Knights,M Van Buuren,W Makwetu,MP Siboto,1,0,,,,,,,,,,,,,
1444779,2024/25,2024-10-09,"Mangaung Oval, Bloemfontein",1,7.4,7.4,Lions,Knights,W Makwetu,M Van Buuren,MP Siboto,0,1,1,,,,,,,,,,,,
