match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.1,0.1,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,TE Kane,0,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.2,0.2,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,TE Kane,0,1,1,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.3,0.2,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,TE Kane,0,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.4,0.3,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,TE Kane,0,1,1,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.5,0.3,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,TE Kane,0,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.6,0.4,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,TE Kane,1,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.7,0.5,North-West Warriors,Leinster Lightning,W McClintock,DA Rankin,TE Kane,0,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,0.8,0.6,North-West Warriors,Leinster Lightning,W McClintock,DA Rankin,TE Kane,0,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,1.1,1.1,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,EJ Richardson,0,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,1.2,1.2,North-West Warriors,Leinster Lightning,DA Rankin,W McClintock,EJ Richardson,1,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,1.3,1.3,North-West Warriors,Leinster Lightning,W McClintock,DA Rankin,EJ Richardson,0,0,,,,,,,,,,,,,
1002147,2016,2016-06-12,"The Vineyard, Dublin",1,1.4,1.4,North-West Warriors,Leinster Lightning,W McClintock,DA Rankin,EJ Richardson,0,0,,,,,,,,,,,,,
