match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,0.1,0.1,Western Australia,Victoria,CT Bancroft,SM Whiteman,M Perry,3,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,0.2,0.2,Western Australia,Victoria,SM Whiteman,CT Bancroft,M Perry,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,0.3,0.3,Western Australia,Victoria,SM Whiteman,CT Bancroft,M Perry,2,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,0.4,0.4,Western Australia,Victoria,SM Whiteman,CT Bancroft,M Perry,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,0.5,0.5,Western Australia,Victoria,SM Whiteman,CT Bancroft,M Perry,0,1,,,,1,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,0.6,0.6,Western Australia,Victoria,CT Bancroft,SM Whiteman,M Perry,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,1.1,1.1,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,1.2,1.2,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,1.3,1.3,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,1.4,1.4,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,1.5,1.5,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,1.6,1.6,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,2.1,2.1,Western Australia,Victoria,CT Bancroft,SM Whiteman,M Perry,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,2.2,2.2,Western Australia,Victoria,CT Bancroft,SM Whiteman,M Perry,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,2.3,2.3,Western Australia,Victoria,CT Bancroft,SM Whiteman,M Perry,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,2.4,2.4,Western Australia,Victoria,CT Bancroft,SM Whiteman,M Perry,1,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,2.5,2.5,Western Australia,Victoria,SM Whiteman,CT Bancroft,M Perry,0,1,,,,1,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,2.6,2.6,Western Australia,Victoria,CT Bancroft,SM Whiteman,M Perry,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,3.1,3.1,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,3.2,3.2,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,3.3,3.3,Western Australia,Victoria,SM Whiteman,CT Bancroft,CL McClure,1,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,3.4,3.4,Western Australia,Victoria,CT Bancroft,SM Whiteman,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,3.5,3.5,Western Australia,Victoria,CT Bancroft,SM Whiteman,CL McClure,0,0,,,,,,,,,,,,,
1495294,2025/26,2025-12-04,Melbourne Cricket Ground,1,3.6,3.6,Western Australia,Victoria,CT Bancroft,SM Whiteman,CL McClure,0,0,,,,,,,,,,,,,
