match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,0.1,0.1,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,E Lewis,ADS Fletcher,Imad Wasim,0,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,0.2,0.2,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,E Lewis,ADS Fletcher,Imad Wasim,0,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,0.3,0.3,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,E Lewis,ADS Fletcher,Imad Wasim,0,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,0.4,0.4,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,E Lewis,ADS Fletcher,Imad Wasim,1,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,0.5,0.5,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,ADS Fletcher,E Lewis,Imad Wasim,1,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,0.6,0.6,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,E Lewis,ADS Fletcher,Imad Wasim,0,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,1.1,1.1,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,ADS Fletcher,E Lewis,JNT Seales,1,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,1.2,1.2,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,E Lewis,ADS Fletcher,JNT Seales,0,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,1.3,1.3,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,E Lewis,ADS Fletcher,JNT Seales,1,0,,,,,,,,,,,,,
1477982,2025,2025-08-24,"Sir Vivian Richards Stadium, North Sound, Antigua",1,1.4,1.4,St Kitts and Nevis Patriots,Antigua and Barbuda Falcons,ADS Fletcher,E Lewis,JNT Seales,2,0,,,,,,,,,,,,,
