match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,0.1,0.1,Royal Challengers Bengaluru,Rajasthan Royals,PD Salt,V Kohli,JC Archer,0,0,,,,,,,caught,PD Salt,,,Dhruv Jurel,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,0.2,0.2,Royal Challengers Bengaluru,Rajasthan Royals,D Padikkal,V Kohli,JC Archer,0,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,0.3,0.3,Royal Challengers Bengaluru,Rajasthan Royals,D Padikkal,V Kohli,JC Archer,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,0.4,0.4,Royal Challengers Bengaluru,Rajasthan Royals,D Padikkal,V Kohli,JC Archer,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,0.5,0.5,Royal Challengers Bengaluru,Rajasthan Royals,D Padikkal,V Kohli,JC Archer,1,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,0.6,0.6,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,JC Archer,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,1.1,1.1,Royal Challengers Bengaluru,Rajasthan Royals,D Padikkal,V Kohli,N Burger,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,1.2,1.2,Royal Challengers Bengaluru,Rajasthan Royals,D Padikkal,V Kohli,N Burger,1,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,1.3,1.3,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,N Burger,0,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,1.4,1.4,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,N Burger,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,1.5,1.5,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,N Burger,0,5,5,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,1.6,1.5,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,N Burger,0,4,,,4,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,1.7,1.6,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,N Burger,1,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,2.1,2.1,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,JC Archer,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,2.2,2.2,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,JC Archer,0,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,2.3,2.3,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,JC Archer,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,2.4,2.4,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,JC Archer,4,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,2.5,2.5,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,D Padikkal,JC Archer,1,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,2.6,2.6,Royal Challengers Bengaluru,Rajasthan Royals,D Padikkal,V Kohli,JC Archer,0,0,,,,,,,caught,D Padikkal,,,SO Hetmyer,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,3.1,3.1,Royal Challengers Bengaluru,Rajasthan Royals,V Kohli,RM Patidar,Sandeep Sharma,1,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,3.2,3.2,Royal Challengers Bengaluru,Rajasthan Royals,RM Patidar,V Kohli,Sandeep Sharma,0,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,3.3,3.3,Royal Challengers Bengaluru,Rajasthan Royals,RM Patidar,V Kohli,Sandeep Sharma,0,0,,,,,,,,,,,,,
1527689,2026,2026-04-10,"Barsapara Cricket Stadium, Guwahati",1,3.4,3.4,Royal Challengers Bengaluru,Rajasthan Royals,RM Patidar,V Kohli,Sandeep Sharma,1,0,,,,,,,,,,,,,
