match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1133404,2017/18,2018-01-21,Eden Gardens,1,0.1,0.1,Baroda,Bengal,KH Devdhar,DM Mistry,Kanishk Seth,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,0.2,0.2,Baroda,Bengal,KH Devdhar,DM Mistry,Kanishk Seth,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,0.3,0.3,Baroda,Bengal,DM Mistry,KH Devdhar,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,0.4,0.4,Baroda,Bengal,DM Mistry,KH Devdhar,Kanishk Seth,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,0.5,0.5,Baroda,Bengal,DM Mistry,KH Devdhar,Kanishk Seth,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,0.6,0.6,Baroda,Bengal,DM Mistry,KH Devdhar,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,1.1,1.1,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,1.2,1.2,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,1.3,1.3,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,1.4,1.4,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,1.5,1.5,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,1.6,1.6,Baroda,Bengal,DM Mistry,KH Devdhar,AB Dinda,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,2.1,2.1,Baroda,Bengal,KH Devdhar,DM Mistry,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,2.2,2.2,Baroda,Bengal,KH Devdhar,DM Mistry,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,2.3,2.3,Baroda,Bengal,KH Devdhar,DM Mistry,Mukesh Kumar,0,4,,,,4,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,2.4,2.4,Baroda,Bengal,KH Devdhar,DM Mistry,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,2.5,2.5,Baroda,Bengal,KH Devdhar,DM Mistry,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,2.6,2.6,Baroda,Bengal,KH Devdhar,DM Mistry,Mukesh Kumar,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,3.1,3.1,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,3.2,3.2,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,3.3,3.3,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,3.4,3.4,Baroda,Bengal,DM Mistry,KH Devdhar,AB Dinda,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,3.5,3.5,Baroda,Bengal,KH Devdhar,DM Mistry,AB Dinda,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,3.6,3.6,Baroda,Bengal,DM Mistry,KH Devdhar,AB Dinda,0,0,,,,,,,caught,DM Mistry,,,Writtick Chatterjee,,
1133404,2017/18,2018-01-21,Eden Gardens,1,4.1,4.1,Baroda,Bengal,KH Pandya,KH Devdhar,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,4.2,4.2,Baroda,Bengal,KH Pandya,KH Devdhar,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,4.3,4.3,Baroda,Bengal,KH Pandya,KH Devdhar,Mukesh Kumar,0,0,,,,,,,caught and bowled,KH Pandya,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,4.4,4.4,Baroda,Bengal,DJ Hooda,KH Devdhar,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,4.5,4.5,Baroda,Bengal,DJ Hooda,KH Devdhar,Mukesh Kumar,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,4.6,4.6,Baroda,Bengal,DJ Hooda,KH Devdhar,Mukesh Kumar,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,5.1,5.1,Baroda,Bengal,DJ Hooda,KH Devdhar,Kanishk Seth,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,5.2,5.2,Baroda,Bengal,DJ Hooda,KH Devdhar,Kanishk Seth,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,5.3,5.3,Baroda,Bengal,KH Devdhar,DJ Hooda,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,5.4,5.4,Baroda,Bengal,KH Devdhar,DJ Hooda,Kanishk Seth,0,0,,,,,,,bowled,KH Devdhar,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,5.5,5.5,Baroda,Bengal,Urvil Patel,DJ Hooda,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,5.6,5.6,Baroda,Bengal,Urvil Patel,DJ Hooda,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,6.1,6.1,Baroda,Bengal,DJ Hooda,Urvil Patel,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,6.2,6.2,Baroda,Bengal,DJ Hooda,Urvil Patel,Mukesh Kumar,0,1,,,,1,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,6.3,6.3,Baroda,Bengal,Urvil Patel,DJ Hooda,Mukesh Kumar,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,6.4,6.4,Baroda,Bengal,DJ Hooda,Urvil Patel,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,6.5,6.5,Baroda,Bengal,DJ Hooda,Urvil Patel,Mukesh Kumar,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,6.6,6.6,Baroda,Bengal,Urvil Patel,DJ Hooda,Mukesh Kumar,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,7.1,7.1,Baroda,Bengal,DJ Hooda,Urvil Patel,Kanishk Seth,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,7.2,7.2,Baroda,Bengal,Urvil Patel,DJ Hooda,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,7.3,7.3,Baroda,Bengal,Urvil Patel,DJ Hooda,Kanishk Seth,0,0,,,,,,,bowled,Urvil Patel,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,7.4,7.4,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Kanishk Seth,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,7.5,7.5,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,7.6,7.6,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Kanishk Seth,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,8.1,8.1,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,8.2,8.2,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Mukesh Kumar,2,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,8.3,8.3,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,8.4,8.4,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Mukesh Kumar,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,8.5,8.5,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Mukesh Kumar,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,8.6,8.6,Baroda,Bengal,DJ Hooda,Vishnu Solanki,Mukesh Kumar,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,9.1,9.1,Baroda,Bengal,DJ Hooda,Vishnu Solanki,Kanishk Seth,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,9.2,9.2,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,9.3,9.3,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,9.4,9.4,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Kanishk Seth,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,9.5,9.5,Baroda,Bengal,DJ Hooda,Vishnu Solanki,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,9.6,9.6,Baroda,Bengal,DJ Hooda,Vishnu Solanki,Kanishk Seth,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,10.1,10.1,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Sayan Ghosh,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,10.2,10.2,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Sayan Ghosh,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,10.3,10.3,Baroda,Bengal,DJ Hooda,Vishnu Solanki,Sayan Ghosh,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,10.4,10.4,Baroda,Bengal,DJ Hooda,Vishnu Solanki,Sayan Ghosh,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,10.5,10.5,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Sayan Ghosh,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,10.6,10.6,Baroda,Bengal,Vishnu Solanki,DJ Hooda,Sayan Ghosh,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,11.1,11.1,Baroda,Bengal,DJ Hooda,Vishnu Solanki,MK Tiwary,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,11.2,11.2,Baroda,Bengal,Vishnu Solanki,DJ Hooda,MK Tiwary,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,11.3,11.3,Baroda,Bengal,DJ Hooda,Vishnu Solanki,MK Tiwary,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,11.4,11.4,Baroda,Bengal,Vishnu Solanki,DJ Hooda,MK Tiwary,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,11.5,11.5,Baroda,Bengal,DJ Hooda,Vishnu Solanki,MK Tiwary,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,11.6,11.6,Baroda,Bengal,DJ Hooda,Vishnu Solanki,MK Tiwary,1,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,12.1,12.1,Baroda,Bengal,DJ Hooda,Vishnu Solanki,Sayan Ghosh,0,0,,,,,,,caught,DJ Hooda,,,Writtick Chatterjee,,
1133404,2017/18,2018-01-21,Eden Gardens,1,12.2,12.2,Baroda,Bengal,Vishnu Solanki,NA Rathva,Sayan Ghosh,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,12.3,12.3,Baroda,Bengal,Vishnu Solanki,NA Rathva,Sayan Ghosh,2,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,12.4,12.4,Baroda,Bengal,Vishnu Solanki,NA Rathva,Sayan Ghosh,4,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,12.5,12.5,Baroda,Bengal,Vishnu Solanki,NA Rathva,Sayan Ghosh,0,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,12.6,12.6,Baroda,Bengal,Vishnu Solanki,NA Rathva,Sayan Ghosh,6,0,,,,,,,,,,,,,
1133404,2017/18,2018-01-21,Eden Gardens,1,13.1,13.1,Baroda,Bengal,NA Rathva,Vishnu Solanki,MK Tiwary,1,0,,,,,,,,,,,,,
