match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.1,0.1,Mumbai Indians,Chennai Super Kings,C Green,Ishan Kishan,DL Chahar,1,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.2,0.2,Mumbai Indians,Chennai Super Kings,Ishan Kishan,C Green,DL Chahar,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.3,0.3,Mumbai Indians,Chennai Super Kings,Ishan Kishan,C Green,DL Chahar,4,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.4,0.4,Mumbai Indians,Chennai Super Kings,Ishan Kishan,C Green,DL Chahar,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.5,0.5,Mumbai Indians,Chennai Super Kings,Ishan Kishan,C Green,DL Chahar,1,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,0.6,0.6,Mumbai Indians,Chennai Super Kings,C Green,Ishan Kishan,DL Chahar,4,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.1,1.1,Mumbai Indians,Chennai Super Kings,Ishan Kishan,C Green,TU Deshpande,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.2,1.2,Mumbai Indians,Chennai Super Kings,Ishan Kishan,C Green,TU Deshpande,1,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.3,1.3,Mumbai Indians,Chennai Super Kings,C Green,Ishan Kishan,TU Deshpande,1,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.4,1.4,Mumbai Indians,Chennai Super Kings,Ishan Kishan,C Green,TU Deshpande,1,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.5,1.5,Mumbai Indians,Chennai Super Kings,C Green,Ishan Kishan,TU Deshpande,0,0,,,,,,,bowled,C Green,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,1.6,1.6,Mumbai Indians,Chennai Super Kings,RG Sharma,Ishan Kishan,TU Deshpande,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.1,2.1,Mumbai Indians,Chennai Super Kings,Ishan Kishan,RG Sharma,DL Chahar,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.2,2.2,Mumbai Indians,Chennai Super Kings,Ishan Kishan,RG Sharma,DL Chahar,0,0,,,,,,,caught,Ishan Kishan,,,M Theekshana,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.3,2.3,Mumbai Indians,Chennai Super Kings,N Wadhera,RG Sharma,DL Chahar,1,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.4,2.4,Mumbai Indians,Chennai Super Kings,RG Sharma,N Wadhera,DL Chahar,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.5,2.5,Mumbai Indians,Chennai Super Kings,RG Sharma,N Wadhera,DL Chahar,0,0,,,,,,,caught,RG Sharma,,,RA Jadeja,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,2.6,2.6,Mumbai Indians,Chennai Super Kings,SA Yadav,N Wadhera,DL Chahar,2,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.1,3.1,Mumbai Indians,Chennai Super Kings,N Wadhera,SA Yadav,TU Deshpande,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.2,3.2,Mumbai Indians,Chennai Super Kings,N Wadhera,SA Yadav,TU Deshpande,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.3,3.3,Mumbai Indians,Chennai Super Kings,N Wadhera,SA Yadav,TU Deshpande,1,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.4,3.4,Mumbai Indians,Chennai Super Kings,SA Yadav,N Wadhera,TU Deshpande,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.5,3.5,Mumbai Indians,Chennai Super Kings,SA Yadav,N Wadhera,TU Deshpande,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,3.6,3.6,Mumbai Indians,Chennai Super Kings,SA Yadav,N Wadhera,TU Deshpande,2,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.1,4.1,Mumbai Indians,Chennai Super Kings,N Wadhera,SA Yadav,DL Chahar,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.2,4.2,Mumbai Indians,Chennai Super Kings,N Wadhera,SA Yadav,DL Chahar,4,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.3,4.3,Mumbai Indians,Chennai Super Kings,N Wadhera,SA Yadav,DL Chahar,0,0,,,,,,,,,,,,,
1359523,2023,2023-05-06,"MA Chidambaram Stadium, Chepauk, Chennai",1,4.4,4.4,Mumbai Indians,Chennai Super Kings,N Wadhera,SA Yadav,DL Chahar,0,0,,,,,,,,,,,,,
