match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,0.1,0.1,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,2,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,0.2,0.2,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,0.3,0.3,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,0.4,0.4,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,0.5,0.5,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,0.6,0.6,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,1.1,1.1,Western Australia,South Australia,T Wyllie,S Fanning,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,1.2,1.2,Western Australia,South Australia,T Wyllie,S Fanning,JS Buckingham,2,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,1.3,1.3,Western Australia,South Australia,T Wyllie,S Fanning,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,1.4,1.4,Western Australia,South Australia,T Wyllie,S Fanning,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,1.5,1.5,Western Australia,South Australia,T Wyllie,S Fanning,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,1.6,1.6,Western Australia,South Australia,T Wyllie,S Fanning,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,2.1,2.1,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,2.2,2.2,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,2.3,2.3,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,2.4,2.4,Western Australia,South Australia,S Fanning,T Wyllie,N McAndrew,1,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,2.5,2.5,Western Australia,South Australia,T Wyllie,S Fanning,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,2.6,2.6,Western Australia,South Australia,T Wyllie,S Fanning,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,3.1,3.1,Western Australia,South Australia,S Fanning,T Wyllie,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,3.2,3.2,Western Australia,South Australia,S Fanning,T Wyllie,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,3.3,3.3,Western Australia,South Australia,S Fanning,T Wyllie,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,3.4,3.4,Western Australia,South Australia,S Fanning,T Wyllie,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,3.5,3.5,Western Australia,South Australia,S Fanning,T Wyllie,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,3.6,3.6,Western Australia,South Australia,S Fanning,T Wyllie,JS Buckingham,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,4.1,4.1,Western Australia,South Australia,T Wyllie,S Fanning,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,4.2,4.2,Western Australia,South Australia,T Wyllie,S Fanning,N McAndrew,0,0,,,,,,,,,,,,,
1444512,2024/25,2025-02-08,"Western Australia Cricket Association Ground, Perth",1,4.3,4.3,Western Australia,South Australia,T Wyllie,S Fanning,N McAndrew,0,0,,,,,,,,,,,,,
