match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,0.1,0.1,Trinbago Knight Riders,Guyana Amazon Warriors,H Madavi,DJS Dottin,SC Selman,1,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,0.2,0.2,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,SC Selman,1,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,0.3,0.3,Trinbago Knight Riders,Guyana Amazon Warriors,H Madavi,DJS Dottin,SC Selman,2,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,0.4,0.4,Trinbago Knight Riders,Guyana Amazon Warriors,H Madavi,DJS Dottin,SC Selman,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,0.5,0.5,Trinbago Knight Riders,Guyana Amazon Warriors,H Madavi,DJS Dottin,SC Selman,4,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,0.6,0.6,Trinbago Knight Riders,Guyana Amazon Warriors,H Madavi,DJS Dottin,SC Selman,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,1.1,1.1,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,S Ismail,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,1.2,1.2,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,S Ismail,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,1.3,1.3,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,S Ismail,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,1.4,1.4,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,S Ismail,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,1.5,1.5,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,S Ismail,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,1.6,1.6,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,S Ismail,1,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,2.1,2.1,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,EA Burns,0,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,2.2,2.2,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,EA Burns,4,0,,,,,,,,,,,,,
1443201,2024,2024-08-23,"Brian Lara Stadium, Tarouba, Trinidad",1,2.3,2.3,Trinbago Knight Riders,Guyana Amazon Warriors,DJS Dottin,H Madavi,EA Burns,0,0,,,,,,,,,,,,,
