match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,0.1,0.1,Qatar,Canada,Kamran Khan,Zaheer Ibrahim,Kaleem Sana,0,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,0.2,0.2,Qatar,Canada,Kamran Khan,Zaheer Ibrahim,Kaleem Sana,0,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,0.3,0.3,Qatar,Canada,Kamran Khan,Zaheer Ibrahim,Kaleem Sana,1,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,0.4,0.4,Qatar,Canada,Zaheer Ibrahim,Kamran Khan,Kaleem Sana,0,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,0.5,0.5,Qatar,Canada,Zaheer Ibrahim,Kamran Khan,Kaleem Sana,0,1,1,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,0.6,0.5,Qatar,Canada,Zaheer Ibrahim,Kamran Khan,Kaleem Sana,0,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,0.7,0.6,Qatar,Canada,Zaheer Ibrahim,Kamran Khan,Kaleem Sana,0,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,1.1,1.1,Qatar,Canada,Kamran Khan,Zaheer Ibrahim,JOA Gordon,0,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,1.2,1.2,Qatar,Canada,Kamran Khan,Zaheer Ibrahim,JOA Gordon,2,0,,,,,,,,,,,,,
1343832,2022/23,2022-12-04,"UKM-YSD Cricket Oval, Bangi",1,1.3,1.3,Qatar,Canada,Kamran Khan,Zaheer Ibrahim,JOA Gordon,0,0,,,,,,,caught,Kamran Khan,,,SA Wijeratne,,
