match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,0.1,0.1,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,0.2,0.2,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,0.3,0.3,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,0.4,0.4,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,0.5,0.5,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,0.6,0.6,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,1,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,1.1,1.1,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mohammad Amir,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,1.2,1.2,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mohammad Amir,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,1.3,1.3,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mohammad Amir,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,1.4,1.4,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mohammad Amir,1,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,1.5,1.5,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Mehedi Maruf,Mohammad Amir,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,1.6,1.6,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Mehedi Maruf,Mohammad Amir,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,2.1,2.1,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,2.2,2.2,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,2,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,2.3,2.3,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,6,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,2.4,2.4,Chattogram Challengers,Sylhet Strikers,Mehedi Maruf,Darwish Rasooli,Mashrafe Mortaza,1,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,2.5,2.5,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Mehedi Maruf,Mashrafe Mortaza,0,0,,,,,,,run out,Mehedi Maruf,,,Zakir Hasan,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,2.6,2.6,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Al-Amin,Mashrafe Mortaza,1,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,3.1,3.1,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Al-Amin,Imad Wasim,1,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,3.2,3.2,Chattogram Challengers,Sylhet Strikers,Al-Amin,Darwish Rasooli,Imad Wasim,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,3.3,3.3,Chattogram Challengers,Sylhet Strikers,Al-Amin,Darwish Rasooli,Imad Wasim,0,3,3,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,3.4,3.3,Chattogram Challengers,Sylhet Strikers,Al-Amin,Darwish Rasooli,Imad Wasim,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,3.5,3.4,Chattogram Challengers,Sylhet Strikers,Al-Amin,Darwish Rasooli,Imad Wasim,1,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,3.6,3.5,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Al-Amin,Imad Wasim,0,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,3.7,3.6,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Al-Amin,Imad Wasim,1,0,,,,,,,,,,,,,
1351052,2022/23,2023-01-06,"Shere Bangla National Stadium, Mirpur",1,4.1,4.1,Chattogram Challengers,Sylhet Strikers,Darwish Rasooli,Al-Amin,Mohammad Amir,0,0,,,,,,,,,,,,,
