match_id,season,start_date,venue,innings,ball,actual_delivery,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,non_boundary,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,fielder_1,fielder_2,fielder_3
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.1,0.1,Western Storm,Sunrisers,A Griffiths,E Corney,KL Coppack,1,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.2,0.2,Western Storm,Sunrisers,E Corney,A Griffiths,KL Coppack,0,1,,1,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.3,0.2,Western Storm,Sunrisers,E Corney,A Griffiths,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.4,0.3,Western Storm,Sunrisers,E Corney,A Griffiths,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.5,0.4,Western Storm,Sunrisers,E Corney,A Griffiths,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.6,0.5,Western Storm,Sunrisers,E Corney,A Griffiths,KL Coppack,0,1,,1,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.7,0.5,Western Storm,Sunrisers,E Corney,A Griffiths,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,0.8,0.6,Western Storm,Sunrisers,E Corney,A Griffiths,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,1.1,1.1,Western Storm,Sunrisers,A Griffiths,E Corney,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,1.2,1.2,Western Storm,Sunrisers,A Griffiths,E Corney,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,1.3,1.3,Western Storm,Sunrisers,A Griffiths,E Corney,E Gray,0,0,,,,,,,caught,A Griffiths,,,J Grewcock,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,1.4,1.4,Western Storm,Sunrisers,SN Luff,E Corney,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,1.5,1.5,Western Storm,Sunrisers,SN Luff,E Corney,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,1.6,1.6,Western Storm,Sunrisers,SN Luff,E Corney,E Gray,0,1,1,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,1.7,1.6,Western Storm,Sunrisers,SN Luff,E Corney,E Gray,1,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,2.1,2.1,Western Storm,Sunrisers,SN Luff,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,2.2,2.2,Western Storm,Sunrisers,SN Luff,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,2.3,2.3,Western Storm,Sunrisers,SN Luff,E Corney,KL Coppack,0,0,,,,,,,bowled,SN Luff,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,2.4,2.4,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,2.5,2.5,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,2.6,2.6,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,4,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,3.1,3.1,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,3.2,3.2,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,3.3,3.3,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,3.4,3.4,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,3.5,3.5,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,1,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,3.6,3.6,Western Storm,Sunrisers,FC Wilson,E Corney,E Gray,0,1,,,,1,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,4.1,4.1,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,4.2,4.2,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,1,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,4.3,4.3,Western Storm,Sunrisers,E Corney,FC Wilson,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,4.4,4.4,Western Storm,Sunrisers,E Corney,FC Wilson,KL Coppack,0,1,,,,1,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,4.5,4.5,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,4.6,4.6,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,5.1,5.1,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,5.2,5.2,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,5.3,5.3,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,5.4,5.4,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,5,5,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,5.5,5.4,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,5.6,5.5,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,5.7,5.6,Western Storm,Sunrisers,E Corney,FC Wilson,E Gray,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,6.1,6.1,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,6.2,6.2,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,6.3,6.3,Western Storm,Sunrisers,FC Wilson,E Corney,KL Coppack,0,0,,,,,,,caught,FC Wilson,,,J Grewcock,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,6.4,6.4,Western Storm,Sunrisers,N Holland,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
1347445,2023,2023-09-05,"Radlett Cricket Club, Radlett",1,6.5,6.5,Western Storm,Sunrisers,N Holland,E Corney,KL Coppack,0,0,,,,,,,,,,,,,
